,Date,Blues,Rock,Pop,HipHop,R&B,Country,Folk,Reggae,Electro,Religous
962,1977-01-10,12,31,20,1,7,5,4,0,1,0
963,1977-01-17,13,30,20,0,9,5,3,0,1,0
964,1977-01-24,14,29,19,1,9,4,3,0,1,0
965,1977-01-31,13,31,18,1,9,3,3,0,1,0
966,1977-02-07,13,31,18,1,11,3,2,0,1,0
967,1977-02-14,11,29,18,1,12,3,3,1,1,0
968,1977-02-21,11,32,16,1,13,1,4,1,2,0
969,1977-02-28,10,32,16,1,13,1,4,1,0,0
970,1977-03-07,11,28,19,3,9,1,5,1,0,0
971,1977-03-14,11,28,22,3,8,1,4,1,0,0
972,1977-03-21,12,30,20,3,7,2,4,1,0,0
973,1977-03-28,10,31,19,3,8,3,4,1,0,0
974,1977-04-04,10,30,18,3,9,3,4,1,0,0
975,1977-04-11,10,31,19,3,8,3,4,1,0,0
976,1977-04-18,11,29,22,3,8,4,4,1,0,0
977,1977-04-25,10,33,21,3,7,5,3,1,0,0
978,1977-05-02,9,30,22,3,10,6,3,1,0,0
979,1977-05-09,10,28,22,2,11,6,3,1,0,0
980,1977-05-16,10,24,22,4,12,7,4,1,0,0
981,1977-05-23,10,27,22,4,11,7,3,1,0,0
982,1977-05-30,11,30,22,4,12,7,2,1,0,0
983,1977-06-06,12,29,22,3,10,7,2,1,0,0
984,1977-06-13,11,28,25,2,9,7,1,1,0,0
985,1977-06-20,11,28,26,3,8,7,2,1,0,0
986,1977-06-27,9,28,26,3,7,7,2,1,0,0
987,1977-07-04,8,29,26,2,7,8,2,2,0,0
988,1977-07-11,8,30,24,1,8,8,2,2,0,0
989,1977-07-18,7,30,25,2,9,7,2,1,0,1
990,1977-07-25,6,32,24,2,9,7,2,1,0,1
991,1977-08-01,6,33,24,2,8,7,3,1,0,1
992,1977-08-08,5,31,23,2,9,8,3,1,0,2
993,1977-08-15,3,32,24,2,7,9,3,1,0,2
994,1977-08-22,5,30,24,3,6,8,3,1,0,2
995,1977-08-29,5,31,24,3,6,7,1,1,0,2
996,1977-09-05,5,33,23,3,6,6,1,1,0,0
997,1977-09-12,6,30,25,3,6,7,0,0,0,0
998,1977-09-19,6,31,24,2,7,5,1,0,0,0
999,1977-09-26,5,27,25,2,8,5,1,0,0,0
1000,1977-10-03,6,24,27,2,8,5,1,0,0,0
1001,1977-10-10,8,27,25,2,6,6,2,0,0,0
1002,1977-10-17,8,28,23,2,8,7,2,0,0,0
1003,1977-10-24,9,28,24,2,8,5,2,0,0,0
1004,1977-10-31,7,27,27,2,8,6,2,0,0,0
1005,1977-11-07,6,25,27,2,8,7,2,0,0,0
1006,1977-11-14,6,25,27,3,9,7,3,0,0,0
1007,1977-11-21,6,23,27,3,10,6,4,0,0,0
1008,1977-11-28,5,25,29,3,8,5,4,0,0,0
1009,1977-12-05,7,26,27,2,8,4,4,0,0,0
1010,1977-12-12,6,27,25,2,9,5,4,0,0,0
1011,1977-12-19,6,29,27,2,9,3,4,0,0,0
1012,1977-12-26,6,29,27,2,9,3,4,0,0,0
1013,1978-01-02,6,29,24,2,11,3,4,1,0,0
1014,1978-01-09,9,26,24,2,11,3,3,1,0,0
1015,1978-01-16,9,28,23,2,9,4,3,1,0,1
1016,1978-01-23,9,30,22,2,8,4,3,1,0,1
1017,1978-01-30,9,27,26,2,6,4,1,1,0,1
1018,1978-02-06,7,28,28,2,7,3,3,1,0,1
1019,1978-02-13,8,25,28,3,7,3,3,1,0,1
1020,1978-02-20,8,29,28,2,7,3,3,1,0,1
1021,1978-02-27,7,27,28,2,9,4,3,1,0,1
1022,1978-03-06,9,24,29,1,8,4,3,0,0,1
1023,1978-03-13,10,24,27,1,7,6,3,0,0,1
1024,1978-03-20,10,28,25,1,7,6,3,0,0,1
1025,1978-03-27,9,25,26,1,7,7,3,0,0,1
1026,1978-04-03,9,27,25,1,7,7,3,0,0,1
1027,1978-04-10,8,29,25,1,6,6,3,0,0,1
1028,1978-04-17,8,30,27,1,5,5,2,0,0,1
1029,1978-04-24,9,31,25,1,5,4,2,0,0,1
1030,1978-05-01,9,30,25,1,6,3,1,0,0,1
1031,1978-05-08,7,31,24,1,7,3,1,0,0,1
1032,1978-05-15,8,31,25,1,8,3,1,0,0,0
1033,1978-05-22,8,32,23,0,7,5,1,0,0,0
1034,1978-05-29,7,31,24,0,6,6,0,0,0,0
1035,1978-06-05,6,35,23,0,7,5,0,0,1,0
1036,1980-09-15,14,28,15,3,12,8,3,0,0,0
1037,1980-09-22,12,30,17,2,12,9,3,0,0,0
1038,1980-09-29,12,31,17,2,12,8,2,0,0,0
1039,1980-10-06,11,32,16,2,11,9,2,0,0,0
1040,1980-10-13,11,32,17,1,10,10,2,0,0,0
1041,1980-10-20,12,32,16,1,12,9,3,0,0,0
1042,1980-10-27,11,34,14,1,12,9,4,0,0,0
1043,1980-11-03,11,35,14,2,12,10,4,0,0,0
1044,1980-11-10,9,33,17,2,13,10,4,1,0,0
1045,1980-11-17,7,36,19,2,11,10,4,1,0,0
1046,1980-11-24,7,33,19,2,12,11,3,1,0,0
1047,1980-12-01,7,34,18,2,12,10,3,1,0,0
1048,1980-12-08,7,34,20,2,11,8,3,1,0,0
1049,1980-12-15,7,34,21,2,11,7,3,1,0,0
1050,1980-12-22,8,30,21,2,11,7,3,1,0,0
1051,1980-12-29,8,30,21,2,11,7,3,1,0,0
1052,1981-01-05,8,29,22,2,11,8,2,1,0,0
1053,1981-01-12,8,29,22,2,12,9,2,1,0,0
1054,1981-01-19,5,35,20,2,12,8,3,1,0,0
1055,1981-01-26,5,34,21,1,10,8,3,1,0,0
1056,1981-02-02,7,34,19,1,10,8,3,0,0,0
1057,1981-02-09,9,34,19,1,10,7,3,0,0,0
1058,1981-02-16,8,32,17,1,10,8,2,1,0,0
1059,1981-02-23,8,34,18,1,9,8,2,1,0,0
1060,1981-03-02,7,35,16,1,10,8,2,1,0,0
1061,1981-03-09,6,34,16,3,10,9,3,1,0,0
1062,1981-03-16,6,36,16,3,9,9,3,1,0,0
1063,1981-03-23,6,38,16,3,8,9,3,1,0,0
1064,1981-03-30,6,38,17,2,6,10,3,1,0,0
1065,1981-04-06,6,37,17,2,8,9,4,1,0,0
1066,1981-04-13,6,36,19,2,9,9,4,1,0,0
1067,1981-04-20,5,32,22,2,7,12,4,1,0,0
1068,1981-04-27,6,32,23,1,7,12,3,1,0,0
1069,1981-05-04,6,31,23,0,8,13,3,1,0,0
1070,1981-05-11,6,30,20,1,10,14,3,1,0,0
1071,1981-05-18,6,33,19,1,10,13,4,1,0,0
1072,1981-05-25,7,33,21,1,10,12,2,1,0,0
1073,1981-06-01,7,33,20,2,9,12,2,1,0,0
1074,1981-06-08,7,33,19,2,8,12,3,1,0,0
1075,1981-06-15,7,35,14,2,10,11,3,1,0,0
1076,1981-06-22,6,34,16,1,11,9,3,1,0,0
1077,1981-06-29,6,32,17,0,11,10,3,1,0,0
1078,1981-07-06,6,33,13,0,12,11,4,1,0,0
1079,1981-07-13,6,32,14,1,11,10,3,1,0,0
1080,1981-07-20,5,33,15,1,11,8,2,1,0,0
1081,1981-07-27,5,33,16,1,11,8,2,1,0,0
1082,1981-08-03,5,35,15,2,8,8,3,1,0,0
1083,1981-08-10,7,34,16,2,7,7,3,1,0,0
1084,1981-08-17,7,39,14,0,7,7,2,1,0,0
1085,1981-08-24,8,41,14,0,7,7,2,0,0,0
1086,1981-08-31,10,39,13,0,7,8,2,0,0,0
1087,1981-09-07,11,39,14,1,5,6,2,0,0,0
1088,1981-09-14,9,37,14,1,7,8,2,0,0,0
1089,1981-09-21,9,36,15,1,7,9,2,0,0,0
1090,1981-09-28,9,36,16,0,7,8,2,0,0,1
1091,1981-10-05,8,36,17,0,8,8,1,0,0,1
1092,1981-10-12,6,38,19,0,10,6,1,0,0,1
1093,1981-10-19,6,38,19,1,8,6,1,0,0,1
1094,1981-10-26,6,39,17,2,8,6,2,0,0,1
1095,1981-11-02,6,40,16,2,9,6,2,0,0,1
1096,1981-11-09,3,41,15,2,9,8,3,0,0,1
1097,1981-11-16,3,40,15,2,8,9,3,0,0,1
1098,1981-11-23,3,40,16,2,9,8,3,0,0,1
1099,1981-11-30,3,40,15,1,12,8,3,0,0,1
1100,1981-12-07,3,39,15,1,12,7,3,0,1,1
1101,1981-12-14,3,40,17,1,12,6,2,0,1,1
1102,1981-12-21,4,42,17,1,12,6,2,0,1,1
1103,1981-12-28,4,41,17,1,12,6,2,0,1,1
1104,1982-01-04,4,42,18,1,12,6,2,0,1,0
1105,1982-01-11,4,43,17,1,11,6,2,0,1,0
1106,1982-01-18,5,41,18,1,11,5,2,0,1,0
1107,1982-01-25,4,38,16,1,12,7,2,0,1,0
1108,1982-02-01,5,39,17,1,12,7,1,0,1,0
1109,1982-02-08,5,35,21,0,10,7,1,0,1,0
1110,1982-02-15,6,35,19,0,9,7,2,0,1,0
1111,1982-02-22,7,34,18,1,10,6,2,0,1,0
1112,1982-03-01,8,32,20,1,9,7,2,0,1,0
1113,1982-03-08,8,31,22,1,8,7,2,0,1,0
1114,1982-03-15,6,30,23,1,10,7,2,0,1,0
1115,1982-03-22,5,28,25,1,10,7,2,0,1,0
1116,1982-03-29,6,30,21,0,9,7,3,1,1,0
1117,1982-04-05,6,32,22,0,8,7,2,1,1,0
1118,1982-04-12,6,30,21,1,8,7,2,1,1,0
1119,1982-04-19,5,32,21,1,9,6,2,1,1,0
1120,1982-04-26,6,30,21,1,10,7,2,1,1,0
1121,1982-05-03,6,31,20,1,10,8,2,1,1,0
1122,1982-05-10,6,35,20,0,10,8,2,0,1,0
1123,1982-05-17,5,37,19,1,10,8,2,0,1,0
1124,1982-05-24,6,36,21,3,9,8,1,0,1,0
1125,1982-05-31,8,36,20,3,11,6,1,0,1,0
1126,1982-06-07,8,37,19,3,11,7,0,0,1,0
1127,1982-06-14,8,40,17,3,10,6,0,0,1,0
1128,1982-06-21,10,38,18,3,9,6,0,0,0,0
1129,1982-06-28,10,39,19,2,8,7,0,0,0,0
1130,1982-07-05,10,39,20,2,8,4,0,1,0,0
1131,1982-07-12,10,43,18,2,9,4,0,1,0,0
1132,1982-07-19,11,42,17,1,9,5,0,1,0,0
1133,1982-07-26,9,40,20,1,10,6,1,0,0,0
1134,1982-08-02,9,41,17,2,9,6,1,0,0,0
1135,1982-08-09,8,40,18,2,8,5,1,0,0,0
1136,1982-08-16,8,40,19,1,8,6,1,0,0,0
1137,1982-08-23,7,36,20,2,8,7,1,0,0,1
1138,1982-08-30,6,35,24,2,8,6,0,0,0,1
1139,1982-09-06,6,37,23,2,8,6,0,0,0,1
1140,1982-09-13,6,38,23,3,6,6,0,0,0,0
1141,1982-09-20,7,36,22,3,8,5,0,0,0,0
1142,1982-09-27,7,39,22,2,8,5,0,0,0,0
1143,1982-10-04,6,41,21,2,7,6,0,0,0,0
1144,1982-10-11,6,37,20,3,8,7,0,0,0,0
1145,1982-10-18,6,38,19,3,7,7,0,0,0,0
1146,1982-10-25,6,38,18,2,11,5,0,0,0,0
1147,1982-11-01,6,37,19,2,11,4,0,0,0,0
1148,1982-11-08,4,39,19,2,9,4,0,0,0,0
1149,1982-11-15,4,39,20,2,8,4,1,0,0,0
1150,1982-11-22,2,40,18,2,8,5,1,0,0,0
1151,1982-11-29,2,38,19,1,9,5,1,0,0,0
1152,1982-12-06,3,36,17,2,9,5,1,0,0,0
1153,1982-12-13,3,36,16,2,11,4,1,0,0,0
1154,1982-12-20,4,34,18,2,11,3,1,0,0,0
1155,1982-12-27,4,34,18,2,11,3,1,0,0,0
1156,1983-01-03,3,36,16,2,11,3,1,0,0,0
1157,1983-01-10,3,35,21,2,10,2,1,0,0,0
1158,1983-01-17,2,38,23,2,8,2,0,0,1,0
1159,1983-01-24,2,38,22,2,6,3,0,0,1,0
1160,1983-01-31,0,38,25,2,7,3,0,0,1,0
1161,1983-02-07,0,38,27,0,7,3,0,0,1,0
1162,1983-02-14,0,39,26,0,7,3,0,0,1,0
1163,1983-02-21,0,39,28,0,6,3,0,0,1,0
1164,1983-02-28,0,36,30,0,5,4,0,0,1,0
1165,1983-03-07,0,37,30,0,5,4,0,0,1,0
1166,1983-03-14,0,32,31,0,7,4,0,0,1,0
1167,1983-03-21,1,30,30,0,6,4,0,0,1,1
1168,1983-03-28,1,29,27,0,8,4,0,0,1,1
1169,1983-04-04,1,31,25,0,7,4,0,0,0,1
1170,1983-04-11,1,30,24,0,8,4,0,1,0,1
1171,1983-04-18,1,30,24,1,7,4,0,1,0,1
1172,1983-04-25,0,32,24,1,8,4,0,1,0,1
1173,1983-05-02,0,34,24,1,8,4,0,2,0,0
1174,1983-05-09,1,34,25,1,8,4,0,2,0,0
1175,1983-05-16,1,31,27,0,9,5,0,2,0,0
1176,1983-05-23,1,33,30,0,8,4,0,2,0,0
1177,1983-05-30,1,33,29,0,10,2,0,2,0,0
1178,1983-06-06,1,37,27,0,10,2,0,1,0,0
1179,1983-06-13,3,35,26,0,11,1,0,1,0,0
1180,1983-06-20,3,32,27,0,11,1,0,1,0,0
1181,1983-06-27,3,33,27,0,11,1,0,1,0,0
1182,1983-07-04,3,34,25,0,11,1,0,2,0,0
1183,1983-07-11,3,33,27,0,12,0,0,2,0,0
1184,1983-07-18,3,35,27,0,11,0,0,2,0,0
1185,1983-07-25,5,33,27,0,8,0,0,2,0,0
1186,1983-08-01,5,32,29,0,8,0,0,1,0,0
1187,1983-08-08,6,30,28,0,9,1,0,2,0,0
1188,1983-08-15,6,27,28,0,9,2,0,2,0,0
1189,1983-08-22,6,28,28,0,9,3,0,2,0,0
1190,1983-08-29,6,30,30,0,9,2,0,2,0,0
1191,1983-09-05,5,32,28,0,9,4,0,2,0,0
1192,1983-09-12,3,34,29,0,9,5,0,1,0,0
1193,1983-09-19,2,36,28,0,7,5,0,1,0,0
1194,1983-09-26,3,35,26,0,8,5,0,0,0,0
1195,1983-10-03,4,33,26,0,8,5,0,0,0,0
1196,1983-10-10,4,35,26,0,10,4,0,0,0,0
1197,1983-10-17,4,31,27,0,10,5,1,0,0,0
1198,1983-10-24,4,34,27,0,9,4,1,0,0,0
1199,1983-10-31,4,32,28,0,10,4,2,0,0,0
1200,1983-11-07,3,33,26,0,9,4,2,0,0,0
1201,1983-11-14,3,33,26,0,9,4,2,0,0,0
1202,1983-11-21,3,31,26,0,9,3,2,0,0,0
1203,1983-11-28,2,32,25,0,9,4,2,0,0,0
1204,1983-12-05,3,30,23,0,11,6,2,0,0,0
1205,1983-12-12,3,28,22,0,12,5,2,0,0,0
1206,1983-12-19,2,29,21,0,13,5,2,0,0,0
1207,1983-12-26,2,29,21,0,12,5,2,0,0,0
1208,1984-01-02,2,30,22,0,13,5,2,0,0,0
1209,1984-01-09,1,33,25,0,13,5,1,0,0,0
1210,1984-01-16,0,33,24,0,14,4,1,0,0,0
1211,1984-01-23,2,33,24,0,11,5,1,1,0,0
1212,1984-01-30,2,31,26,0,10,5,0,1,0,0
1213,1984-02-06,3,28,29,0,8,5,1,1,0,0
1214,1984-02-13,3,29,29,0,9,5,1,1,0,0
1215,1984-02-20,4,30,27,0,10,5,1,1,0,0
1216,1984-02-27,5,30,25,0,12,4,1,1,0,0
1217,1984-03-05,6,32,26,0,11,3,0,1,0,0
1218,1984-03-12,5,31,29,0,10,2,0,1,0,0
1219,1984-03-19,4,32,27,0,12,2,0,1,0,0
1220,1984-03-26,4,30,29,0,11,1,0,1,0,0
1221,1984-04-02,4,30,28,0,11,1,0,1,0,0
1222,1984-04-09,4,28,30,0,11,1,1,1,0,0
1223,1984-04-16,4,29,32,0,10,1,1,1,0,0
1224,1984-04-23,6,28,31,0,11,2,1,1,0,0
1225,1984-04-30,6,28,29,0,11,2,1,1,0,0
1226,1984-05-07,5,27,30,0,12,1,1,0,0,0
1227,1984-05-14,4,32,27,0,11,1,1,1,0,0
1228,1984-05-21,5,32,29,0,10,1,1,1,0,0
1229,1984-05-28,5,30,27,0,11,2,1,1,0,0
1230,1984-06-04,5,29,26,0,11,2,1,1,0,0
1231,1984-06-11,4,30,27,0,13,1,1,1,0,0
1232,1984-06-18,4,32,27,0,11,2,1,1,0,0
1233,1984-06-25,5,31,27,0,10,2,1,1,0,0
1234,1984-07-02,4,32,24,0,11,2,0,1,0,0
1235,1984-07-09,4,33,24,0,11,2,0,1,0,0
1236,1984-07-16,3,32,27,0,10,2,0,1,0,0
1237,1984-07-23,3,32,29,0,12,2,0,1,0,0
1238,1984-07-30,4,29,31,0,13,2,0,1,0,0
1239,1984-08-06,4,30,30,0,14,2,0,1,0,0
1240,1984-08-13,4,30,29,1,14,1,0,1,0,0
1241,1984-08-20,4,29,32,1,13,1,0,1,0,0
1242,1984-08-27,4,29,33,1,11,2,0,1,0,0
1243,1984-09-03,3,30,34,1,12,2,0,1,0,0
1244,1984-09-10,4,32,31,0,12,3,0,0,0,0
1245,1984-09-17,4,31,32,0,13,2,1,0,0,0
1246,1984-09-24,3,32,30,0,14,2,1,0,0,0
1247,1984-10-01,3,31,30,0,15,2,1,0,0,0
1248,1984-10-08,2,34,24,0,18,2,1,0,0,0
1249,1984-10-15,2,35,24,0,18,2,1,0,0,0
1250,1984-10-22,2,35,26,0,17,2,1,0,0,0
1251,1984-10-29,2,38,26,0,16,2,1,0,0,0
1252,1984-11-05,3,38,27,0,15,2,2,0,0,0
1253,1984-11-12,3,35,27,0,17,2,2,0,0,0
1254,1984-11-19,5,35,27,0,17,1,2,0,0,0
1255,1984-11-26,6,35,25,0,18,1,2,0,0,0
1256,1984-12-03,6,36,25,0,17,1,1,0,0,0
1257,1984-12-10,7,38,22,0,17,1,0,0,0,0
1258,1984-12-17,7,34,24,0,18,2,0,0,0,0
1259,1984-12-24,7,34,24,0,18,2,0,0,0,0
1260,1984-12-31,7,35,21,1,18,2,0,0,0,0
1261,1985-01-07,7,35,21,1,19,2,0,0,0,0
1262,1985-01-14,6,35,21,1,21,1,0,0,0,0
1263,1985-01-21,6,34,23,0,19,1,0,0,0,0
1264,1985-01-28,6,33,24,0,19,1,0,0,0,0
1265,1985-02-04,7,32,24,0,17,1,1,0,0,0
1266,1985-02-11,5,33,22,0,18,1,1,0,0,0
1267,1985-02-18,6,32,23,0,20,1,1,0,0,0
1268,1985-02-25,8,28,25,0,20,1,0,0,0,0
1269,1985-03-04,8,26,24,0,18,1,1,0,0,0
1270,1985-03-11,6,29,23,0,18,1,1,0,0,0
1271,1985-03-18,6,31,24,1,18,0,0,0,1,0
1272,1985-03-25,6,33,24,1,18,0,0,0,1,0
1273,1985-04-01,6,34,24,1,16,0,0,0,1,0
1274,1985-04-08,6,33,25,2,15,0,0,0,1,0
1275,1985-04-15,6,36,22,2,15,0,0,0,1,0
1276,1985-04-22,4,35,25,2,16,0,0,0,1,0
1277,1985-04-29,5,34,25,2,15,0,0,0,1,0
1278,1985-05-06,5,35,25,2,16,0,0,0,1,0
1279,1985-05-13,5,36,25,2,16,0,0,0,1,1
1280,1985-05-20,5,39,24,1,18,0,0,0,1,1
1281,1985-05-27,5,38,28,1,16,0,0,0,1,1
1282,1985-06-03,4,41,27,1,15,1,0,0,1,1
1283,1985-06-10,5,39,28,1,16,1,0,0,1,1
1284,1985-06-17,7,37,27,1,16,1,0,0,1,1
1285,1985-06-24,6,40,27,1,15,0,0,0,1,1
1286,1985-07-01,6,39,26,1,16,0,0,0,1,1
1287,1985-07-08,6,38,26,1,15,0,0,0,1,1
1288,1985-07-15,5,34,29,1,16,0,0,0,2,1
1289,1985-07-22,5,33,29,2,15,0,0,1,2,1
1290,1985-07-29,5,33,30,2,15,0,0,1,1,1
1291,1985-08-05,4,37,29,2,13,0,0,1,1,2
1292,1985-08-12,3,36,29,1,14,1,0,1,1,3
1293,1985-08-19,3,35,30,1,13,1,0,1,1,3
1294,1985-08-26,4,35,26,1,14,1,0,1,2,3
1295,1985-09-02,5,36,25,1,14,1,0,1,1,2
1296,1985-09-09,5,37,27,2,12,1,0,1,1,1
1297,1985-09-16,5,33,28,2,14,1,0,1,1,1
1298,1985-09-23,7,33,30,2,13,0,0,1,1,1
1299,1985-09-30,7,33,29,1,13,0,0,1,1,1
1300,1985-10-07,7,33,29,2,14,0,0,1,1,1
1301,1985-10-14,6,34,32,2,13,0,0,1,1,0
1302,1985-10-21,6,31,30,2,14,0,0,1,2,0
1303,1985-10-28,6,33,30,2,14,0,0,0,2,0
1304,1985-11-04,6,36,30,2,11,0,0,0,2,0
1305,1985-11-11,5,37,26,3,12,0,0,0,2,0
1306,1985-11-18,7,36,24,2,12,1,0,0,2,0
1307,1985-11-25,6,34,24,1,14,1,0,0,2,0
1308,1985-12-02,6,31,21,1,20,1,0,0,2,0
1309,1985-12-09,6,29,20,1,21,1,1,0,3,0
1310,1985-12-16,5,28,22,1,21,1,1,0,3,0
1311,1985-12-23,5,27,24,1,20,1,2,0,2,0
1312,1985-12-30,5,28,24,1,20,1,2,0,2,0
1313,1986-01-06,5,26,25,1,20,1,2,0,2,0
1314,1986-01-13,5,26,25,1,18,1,1,0,2,0
1315,1986-01-20,5,25,25,1,17,1,1,0,2,0
1316,1986-01-27,4,28,23,2,18,1,1,0,3,0
1317,1986-02-03,4,25,25,3,18,1,1,0,4,0
1318,1986-02-10,3,25,27,4,15,1,1,0,3,0
1319,1986-02-17,4,25,27,3,17,1,1,0,3,0
1320,1986-02-24,5,27,25,3,15,2,1,0,3,0
1321,1986-03-03,5,28,26,3,14,2,1,0,4,0
1322,1986-03-10,5,31,24,3,13,2,1,0,3,0
1323,1986-03-17,4,32,25,2,14,2,0,0,3,0
1324,1986-03-24,5,34,23,2,13,2,0,0,3,0
1325,1986-03-31,4,34,24,3,14,2,0,0,3,0
1326,1986-04-07,4,34,25,2,14,1,0,0,2,0
1327,1986-04-14,4,34,25,2,14,1,0,0,2,0
1328,1986-04-21,2,35,27,4,14,1,0,0,1,0
1329,1986-04-28,2,34,27,4,14,1,0,0,1,0
1330,1986-05-05,2,34,26,4,13,0,0,0,2,0
1331,1986-05-12,2,33,26,4,13,0,0,0,2,0
1332,1986-05-19,2,29,27,4,14,0,0,0,2,0
1333,1986-05-26,2,29,28,3,15,0,0,0,2,0
1334,1986-06-02,2,33,26,4,12,0,0,0,2,0
1335,1986-06-09,3,33,26,3,12,0,0,0,2,0
1336,1986-06-16,2,32,25,3,13,1,0,0,2,0
1337,1986-06-23,2,31,28,3,11,1,1,0,2,0
1338,1986-06-30,1,33,29,2,11,1,1,0,2,0
1339,1986-07-07,0,33,30,2,11,1,1,0,2,0
1340,1986-07-14,0,30,30,2,12,1,1,0,2,0
1341,1986-07-21,0,27,32,2,13,1,0,0,1,0
1342,1986-07-28,0,30,30,2,13,1,0,0,0,0
1343,1986-08-04,0,31,25,1,14,1,1,0,0,0
1344,1986-08-11,0,36,24,1,15,1,1,0,0,0
1345,1986-08-18,0,36,21,1,18,1,1,0,0,0
1346,1986-08-25,0,36,23,1,17,1,1,0,0,0
1347,1986-09-01,0,38,24,1,16,1,1,0,0,0
1348,1986-09-08,0,37,23,2,16,1,1,0,0,0
1349,1986-09-15,0,38,24,2,15,1,1,0,0,0
1350,1986-09-22,2,36,23,2,13,1,1,0,1,0
1351,1986-09-29,3,33,24,2,11,1,1,0,1,0
1352,1986-10-06,3,32,25,2,11,1,1,0,1,0
1353,1986-10-13,5,28,26,3,11,1,1,0,1,0
1354,1986-10-20,4,28,22,4,13,1,1,0,1,0
1355,1986-10-27,5,30,23,4,13,1,1,0,1,0
1356,1986-11-03,7,29,22,4,14,0,1,0,1,0
1357,1986-11-10,7,30,22,3,15,0,0,0,1,0
1358,1986-11-17,7,31,21,2,16,0,0,0,1,0
1359,1986-11-24,7,31,21,2,17,0,0,0,1,0
1360,1986-12-01,9,28,22,2,17,0,1,0,1,0
1361,1986-12-08,8,31,23,2,17,0,1,0,1,0
1362,1986-12-15,8,33,22,2,15,0,1,0,1,0
1363,1986-12-22,8,30,22,3,16,0,1,0,3,0
1364,1986-12-29,8,30,22,3,16,0,1,0,3,0
1365,1987-01-05,8,29,23,3,16,0,1,0,3,0
1366,1987-01-12,7,26,21,4,17,0,1,0,3,0
1367,1987-01-19,7,24,25,5,16,0,0,0,2,0
1368,1987-01-26,6,27,26,5,14,0,0,0,2,0
1369,1987-02-02,7,25,25,5,17,0,0,0,2,0
1370,1987-02-09,7,26,26,5,14,0,0,0,2,0
1371,1987-02-16,10,26,24,4,14,0,0,0,2,0
1372,1987-02-23,10,26,24,5,13,0,0,0,2,0
1373,1987-03-02,8,27,24,5,12,0,1,0,2,0
1374,1987-03-09,8,25,28,4,13,0,1,0,1,0
1375,1987-03-16,7,25,26,5,15,0,1,0,1,0
1376,1987-03-23,5,26,26,5,16,0,2,0,0,0
1377,1987-03-30,3,28,25,5,15,0,1,0,0,0
1378,1987-04-06,5,28,25,4,13,1,1,0,0,0
1379,1987-04-13,5,31,23,5,12,1,1,0,0,0
1380,1987-04-20,5,34,23,4,12,1,1,0,0,0
1381,1987-04-27,5,32,24,4,12,1,1,0,0,0
1382,1987-05-04,3,31,25,3,13,1,1,0,0,0
1383,1987-05-11,3,28,28,3,13,1,1,0,0,0
1384,1987-05-18,3,27,28,2,14,1,1,0,0,0
1385,1987-05-25,3,29,26,1,15,1,1,0,0,0
1386,1987-06-01,3,30,27,1,16,1,1,0,0,0
1387,1987-06-08,3,33,26,1,14,1,1,0,0,0
1388,1987-06-15,3,33,27,3,12,1,1,0,0,0
1389,1987-06-22,3,32,27,3,14,1,1,0,0,0
1390,1987-06-29,3,34,27,2,13,1,1,0,0,0
1391,1987-07-06,3,31,26,5,13,1,0,0,0,0
1392,1987-07-13,3,29,26,5,15,1,0,0,0,0
1393,1987-07-20,5,28,26,5,14,1,0,0,0,0
1394,1987-07-27,5,26,27,7,15,1,0,0,0,0
1395,1987-08-03,6,26,27,5,15,1,0,0,1,0
1396,1987-08-10,7,24,28,5,15,0,0,0,1,0
1397,1987-08-17,5,27,28,5,15,0,0,0,1,0
1398,1987-08-24,6,30,27,6,14,0,0,0,1,0
1399,1987-08-31,6,32,25,6,14,0,0,0,1,0
1400,1987-09-07,6,34,23,5,14,0,0,0,1,0
1401,1987-09-14,7,36,23,5,12,0,0,0,1,0
1402,1987-09-21,8,35,27,5,10,0,0,0,1,0
1403,1987-09-28,7,34,29,4,10,0,0,0,1,0
1404,1987-10-05,6,33,28,5,11,0,0,0,1,0
1405,1987-10-12,7,32,29,6,10,0,0,0,1,0
1406,1987-10-19,6,32,30,5,9,0,0,1,0,0
1407,1987-10-26,6,32,30,3,10,1,0,1,0,0
1408,1987-11-02,7,29,29,4,10,1,0,1,0,0
1409,1987-11-09,8,26,28,3,11,1,0,1,0,0
1410,1987-11-16,8,27,28,3,10,1,0,1,0,0
1411,1987-11-23,6,28,27,4,9,1,0,1,0,0
1412,1987-11-30,7,31,26,4,9,1,0,1,0,0
1413,1987-12-07,7,32,25,4,9,1,0,1,0,0
1414,1987-12-14,7,33,28,3,7,1,0,1,0,0
1415,1987-12-21,7,33,29,3,7,1,0,1,0,0
1416,1987-12-28,7,33,29,3,7,1,0,1,0,0
1417,1988-01-04,6,33,29,3,8,1,0,1,0,0
1418,1988-01-11,6,34,29,4,8,1,0,1,0,0
1419,1988-01-18,6,34,29,4,6,1,0,1,0,0
1420,1988-01-25,5,32,33,4,5,1,0,1,1,0
1421,1988-02-01,5,33,34,4,6,0,0,1,1,0
1422,1988-02-08,5,30,33,4,7,0,0,1,1,0
1423,1988-02-15,5,28,35,4,7,0,0,1,1,0
1424,1988-02-22,5,27,35,4,7,0,0,0,1,0
1425,1988-02-29,7,27,31,5,7,0,0,0,1,0
1426,1988-03-07,6,26,31,5,7,0,0,0,2,0
1427,1988-03-14,6,25,30,5,8,0,0,0,2,0
